ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2051;7.718;1.156;9.145;0.399;2.179
13218;01/01/2051;2.226;6.31;10.717;0.504;1.798
13218;01/01/2051;2.367;7.713;10.037;0.428;2.714
13218;02/01/2051;0.504;9.354;11.255;0.245;0.878
13218;02/01/2051;0;2.573;8.331;0.276;3.86
13218;02/01/2051;6.592;8.711;9.809;0.223;0.854
13218;03/01/2051;1.035;3.804;8.455;0.863;3.59
13218;03/01/2051;0;2.593;6.647;0.236;2.097
13218;03/01/2051;0.281;10.186;11.563;0.502;1.823
13218;04/01/2051;0;4.72;10.294;0.298;3.07
13218;04/01/2051;0.742;0.57;3.597;0.263;2.436
13218;04/01/2051;0.219;1.074;7.422;0.293;4.686
13218;05/01/2051;0;1.225;8.647;0.488;5.709
13218;05/01/2051;0.219;3.073;9.464;0.228;4.845
13218;05/01/2051;0.053;-1.154;4.446;0.246;4.073
13218;06/01/2051;0;-0.739;3.76;0.212;4.071
13218;06/01/2051;0;3.992;8.774;0.579;5.523
13218;06/01/2051;0;-0.641;3.381;0.245;1.557
13218;07/01/2051;0;0.949;5.216;0.222;1.55
13218;07/01/2051;0;-0.848;3.362;0.493;4.608
13218;07/01/2051;4.185;0.62;2.82;0.446;1.828
13218;08/01/2051;0;0.397;5.213;0.282;5.217
13218;08/01/2051;0;-0.261;5.069;0.052;5.243
13218;08/01/2051;0;-2.381;1.064;0.481;5.982
13218;09/01/2051;0;-3.844;0.78;0.473;6.145
13218;09/01/2051;0;1.531;9.745;0.15;5.942
13218;09/01/2051;0;-1.005;1.795;0.308;4.28
13218;10/01/2051;0;-2.79;0.465;0.379;1.782
13218;10/01/2051;0;1.479;10.097;0.631;3.805
13218;10/01/2051;0;-4.982;0.652;0.085;5.348
13218;11/01/2051;5.566;-3.35;4.394;0.494;1.052
13218;11/01/2051;0;1.027;8.138;0.531;5.095
13218;11/01/2051;2.795;1.167;6.904;0.211;0.651
13218;12/01/2051;0;1.828;5.524;0.39;3.827
13218;12/01/2051;0;0.158;10.511;0.629;4.81
13218;12/01/2051;2.523;3.64;6.151;0.176;1.438
13218;13/01/2051;1.169;5.409;10.534;0.151;2.315
13218;13/01/2051;0.886;4.004;7.103;0.302;1.339
13218;13/01/2051;0;-1.224;1.942;0.311;4.111
13218;14/01/2051;0;-3.148;0.406;0.061;5.683
13218;14/01/2051;0;0.94;7.302;0.171;3.273
13218;14/01/2051;0.683;7.782;11.165;0.726;1.214
13218;15/01/2051;2.614;1.083;2.619;0.241;1.3
13218;15/01/2051;0.063;6.326;12.801;1.243;4.681
13218;15/01/2051;3.01;-2.016;1.762;0.157;1.055
13218;16/01/2051;3.534;-1.94;6.275;0.119;2.84
13218;16/01/2051;0;-0.519;4.218;0.164;3.921
13218;16/01/2051;3.742;8.89;12.202;1.26;2.588
13218;17/01/2051;0;-0.901;3.947;0.349;5.728
13218;17/01/2051;0.229;6.61;8.603;0.62;4.63
13218;17/01/2051;0.236;3.367;9.236;0.842;2.794
13218;18/01/2051;2.043;3.2;8.098;0.169;1.508
13218;18/01/2051;3.448;0.35;3.989;0.416;0.902
13218;18/01/2051;7.304;4.021;4.585;0.368;0.577
13218;19/01/2051;0;-0.291;3.932;0.493;5.934
13218;19/01/2051;1.649;-0.609;2.741;0.147;3.137
13218;19/01/2051;2.599;6.139;6.406;0.661;1.408
13218;20/01/2051;1.47;4.95;7.398;0.374;3.404
13218;20/01/2051;0;-2.695;1.99;0.138;6.776
13218;20/01/2051;4.338;3.323;8.711;0.219;0.573
13218;21/01/2051;1.246;-3.161;3.227;0.396;4.263
13218;21/01/2051;0;8.869;11.674;0.41;2.345
13218;21/01/2051;7.595;5.903;10.543;0.674;1.988
13218;22/01/2051;0.71;2.854;5.086;0.314;3.207
13218;22/01/2051;0.976;2.599;7.738;0.244;4.76
13218;22/01/2051;1.25;7.159;12.213;0.549;6.302
13218;23/01/2051;0;5.757;8.33;0.677;6.676
13218;23/01/2051;0;-0.632;6.647;0.342;6.393
13218;23/01/2051;10.096;2.175;3.568;0.288;1.425
13218;24/01/2051;0.978;1.565;6.176;0.263;1.869
13218;24/01/2051;0;-2.146;2.798;0.322;4.847
13218;24/01/2051;1.323;4.385;7.542;0.607;1.781
13218;25/01/2051;0;-2.63;3.353;0.226;7.226
13218;25/01/2051;0.201;4.86;7.044;0.662;4.095
13218;25/01/2051;3.784;3.044;8.739;0.194;1.069
13218;26/01/2051;3.117;4.652;11.61;0.332;3.529
13218;26/01/2051;0.675;-2.113;1.253;0.232;2.114
13218;26/01/2051;7.022;4.803;9.448;0.558;1.823
13218;27/01/2051;2.178;3.541;6.267;0.334;4.374
13218;27/01/2051;0.473;2.498;3.401;0.38;5.73
13218;27/01/2051;2.605;4.664;4.791;0.278;1.759
13218;28/01/2051;0;-0.208;5.566;0.478;6.422
13218;28/01/2051;1.427;3.54;5.552;0.348;2.329
13218;28/01/2051;3.041;2.193;7.887;0.465;4.112
13218;29/01/2051;0;1.248;6.53;0.393;6.34
13218;29/01/2051;0.381;2.26;7.348;0.439;4.998
13218;29/01/2051;0;0.002;6.376;0.38;8.779
13218;30/01/2051;8.73;0.966;1.194;0.273;1.179
13218;30/01/2051;0;2.204;6.478;0.451;4.369
13218;30/01/2051;2.673;4.179;10.117;0.224;1.278
13218;31/01/2051;0;0.953;8.968;0.537;7.947
13218;31/01/2051;0;4.004;8.115;0.758;5.363
13218;31/01/2051;0;-0.337;7.395;0.41;7.159
13218;01/02/2051;0;1.367;7.291;0.531;3.903
13218;01/02/2051;2.019;4.676;10.281;0.313;1.708
13218;01/02/2051;5.195;1.407;8.059;0.295;0.876
13218;02/02/2051;0.476;9.069;11.737;0.97;2.39
13218;02/02/2051;0;1.641;8.452;0.622;7.831
13218;02/02/2051;0;1.945;5.575;0.404;6.761
13218;03/02/2051;0;1.695;4.715;0.645;7.187
13218;03/02/2051;9.089;3.599;10.135;0.96;4.729
13218;03/02/2051;0.483;0.199;7.754;0.689;5.362
13218;04/02/2051;2.228;4.159;9.658;0.63;7.512
13218;04/02/2051;8.694;6.439;8.594;1.094;3.561
13218;04/02/2051;0;1.614;4.452;0.665;2.606
13218;05/02/2051;1.381;2.986;5.003;0.405;1.519
13218;05/02/2051;4.394;2.67;6.278;0.259;0.926
13218;05/02/2051;0;5.234;9.115;0.942;5.988
13218;06/02/2051;2.936;6.088;8.83;0.895;6.816
13218;06/02/2051;0.367;3.088;8.256;0.742;3.917
13218;06/02/2051;0.475;3.476;6.133;0.384;1.668
13218;07/02/2051;1.151;2.515;6.655;0.378;5.266
13218;07/02/2051;0;2.887;7.362;0.993;6.224
13218;07/02/2051;0.056;2.98;8.176;0.454;6.385
13218;08/02/2051;0.056;-0.295;7.146;0.809;9.34
13218;08/02/2051;0.679;5.423;9.63;0.501;5.435
13218;08/02/2051;2.656;5.229;6.434;0.655;2.954
13218;09/02/2051;8.823;4.643;7.521;0.285;1.564
13218;09/02/2051;2.635;0.326;8.831;0.426;3.9
13218;09/02/2051;3.161;0.332;1.275;0.343;1.178
13218;10/02/2051;0;-1.097;7.547;0.657;9.869
13218;10/02/2051;0.446;-0.716;9.067;0.352;8.092
13218;10/02/2051;1.646;2.71;4.829;0.583;6.762
13218;11/02/2051;2.815;0.495;4.903;0.354;4.501
13218;11/02/2051;2.396;3.153;9.341;0.258;1.986
13218;11/02/2051;1.471;0.126;7.948;0.486;1.385
13218;12/02/2051;0;1.121;10.747;1.384;7.18
13218;12/02/2051;1.634;4.087;10.101;0.429;1.364
13218;12/02/2051;0.504;3.047;7.641;0.516;6.476
13218;13/02/2051;2.238;2.278;4.185;0.447;2.046
13218;13/02/2051;0.719;9.036;12.242;0.589;2.435
13218;13/02/2051;0.363;3.269;8.838;0.754;4.346
13218;14/02/2051;0;3.472;10.057;1.122;8.41
13218;14/02/2051;0;1.083;5.784;0.578;8.435
13218;14/02/2051;8.551;2.313;10.281;0.779;7.593
13218;15/02/2051;1.547;1.198;8.077;0.462;6.394
13218;15/02/2051;4.283;-0.911;1.584;0.409;2.812
13218;15/02/2051;0.175;1.248;10.421;1.445;11.369
13218;16/02/2051;0;0.705;6.032;0.686;8.283
13218;16/02/2051;0;-1.959;1.554;0.346;6.422
13218;16/02/2051;0;1.049;5.799;0.369;7.054
13218;17/02/2051;0;1.1;7.362;0.782;8.28
13218;17/02/2051;0;-1.173;2.799;0.494;10.168
13218;17/02/2051;0;0.992;5.133;0.518;5.223
13218;18/02/2051;0;1.292;6.911;0.671;7.522
13218;18/02/2051;0.254;2.58;5.775;0.627;4.489
13218;18/02/2051;0.928;1.774;7.653;0.746;1.479
13218;19/02/2051;2.317;-0.105;8.25;0.463;3.133
13218;19/02/2051;1.399;1.984;5.472;0.61;6.801
13218;19/02/2051;0;1.484;9.732;0.591;6.496
13218;20/02/2051;2.251;5.433;9.598;0.553;3.274
13218;20/02/2051;0.449;-0.405;4.993;0.604;6.409
13218;20/02/2051;0;4.145;11.42;0.708;9.709
13218;21/02/2051;0;-1.707;7.363;0.858;12.285
13218;21/02/2051;0;6.281;10.924;0.523;4.221
13218;21/02/2051;3.56;3.801;11.331;0.861;6.807
13218;22/02/2051;6.43;8.41;11.369;0.496;2.005
13218;22/02/2051;0;4.609;13.035;0.712;6.382
13218;22/02/2051;3.084;2.271;8.208;0.953;8.661
13218;23/02/2051;0;7.832;12.086;0.73;6.873
13218;23/02/2051;0.592;0.193;5.502;0.351;3.154
13218;23/02/2051;0.42;6.276;9.952;1.145;10.941
13218;24/02/2051;2.815;7.083;13.154;0.569;4.346
13218;24/02/2051;0.634;3.248;6.668;0.462;3.303
13218;24/02/2051;0;6.555;11.655;0.94;7.959
13218;25/02/2051;0;3.093;7.13;1.76;14.743
13218;25/02/2051;6.573;5.594;8.99;0.25;1.288
13218;25/02/2051;1.378;7.465;11.153;1.565;11.57
13218;26/02/2051;0;6.424;9.901;1.583;11.276
13218;26/02/2051;11.681;5.891;10.166;0.539;1.623
13218;26/02/2051;0;0.445;3.648;1.169;14.747
13218;27/02/2051;0.435;6.717;10.224;1.096;10.149
