ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2034;11.772;2.866;7.532;0.144;1.063
13218;01/01/2034;0;-2.114;2.236;0.21;1.69
13218;01/01/2034;2.641;4.091;7.944;0.612;2.143
13218;02/01/2034;0;-1.426;3.245;0.289;4.449
13218;02/01/2034;7.377;4.681;7.367;0.203;1.473
13218;02/01/2034;0;5.871;6.832;0.689;3.398
13218;03/01/2034;9.808;4.096;5.054;0.377;1.158
13218;03/01/2034;0;-0.566;5.485;0.601;5.021
13218;03/01/2034;3.269;3.734;8.082;0.32;2.339
13218;04/01/2034;0;3.25;6.067;0.268;3.057
13218;04/01/2034;1.76;2.332;6.012;0.592;0.698
13218;04/01/2034;4.989;2.779;8.056;0.169;0.701
13218;05/01/2034;2.892;7.641;10.432;0.478;1.738
13218;05/01/2034;0;-1.482;5.377;0.114;2.821
13218;05/01/2034;0;1.579;6.079;0.403;3.103
13218;06/01/2034;0;0.5;3.472;0.36;2.576
13218;06/01/2034;0;5.957;9.73;0.357;2.382
13218;06/01/2034;2.545;3.343;5.467;0.307;0.824
13218;07/01/2034;0;3.905;10.37;0.663;3.908
13218;07/01/2034;0;1.902;4.971;0.319;3.5
13218;07/01/2034;4.626;0.691;5.983;0.147;1.872
13218;08/01/2034;2.445;4.255;7.697;0.401;1.632
13218;08/01/2034;4.52;2.031;8.982;0.206;6.169
13218;08/01/2034;0.071;-0.203;3.04;0.313;2.319
13218;09/01/2034;0.23;0.551;1.708;0.282;1.367
13218;09/01/2034;0;0.684;6.542;0.055;6.391
13218;09/01/2034;1.174;-0.107;2.477;0.248;2.528
13218;10/01/2034;0.481;2.472;4.046;0.174;2.3
13218;10/01/2034;0;-0.736;3.792;0.319;4.618
13218;10/01/2034;0.846;0.236;0.781;0.279;1.025
13218;11/01/2034;0;0.295;1.52;0.314;1.808
13218;11/01/2034;0;-0.868;5.175;0.645;5.302
13218;11/01/2034;3.019;2.138;2.931;0.338;1.697
13218;12/01/2034;5.764;4.346;5.926;0.165;1.107
13218;12/01/2034;0;-0.803;7.246;0.785;4.61
13218;12/01/2034;0;-0.656;2.12;0.27;3.297
13218;13/01/2034;0;-1.024;2.332;0.236;3.966
13218;13/01/2034;3.668;5.949;9.236;0.273;0.537
13218;13/01/2034;3.241;5.782;6.343;0.24;1.496
13218;14/01/2034;0.302;4.422;7.842;0.436;3.455
13218;14/01/2034;0;-1.342;3.721;0.184;6.28
13218;14/01/2034;2.979;7.158;10.345;0.296;0.807
13218;15/01/2034;0.964;-0.042;4.902;0.368;2.707
13218;15/01/2034;0.481;-1.018;7.724;0.524;1.206
13218;15/01/2034;0.487;3.12;8.656;0.225;1.552
13218;16/01/2034;1.846;6.721;13.828;0.648;3.208
13218;16/01/2034;0;-0.322;1.851;0.212;1.963
13218;16/01/2034;0;-1.24;3.49;0.303;5.765
13218;17/01/2034;0;-0.125;3.19;0.534;2.949
13218;17/01/2034;0;0.682;2.386;0.18;3.535
13218;17/01/2034;0.161;3.167;9.842;0.669;3.462
13218;18/01/2034;0;0.797;3.512;0.434;4.185
13218;18/01/2034;0;-1.297;1.914;0.282;2.798
13218;18/01/2034;0;-2.636;0.489;0.582;7.027
13218;19/01/2034;0;-3.396;2.237;0.558;6.41
13218;19/01/2034;0;-3.055;0.813;0.171;7.05
13218;19/01/2034;0;0.005;2.327;0.349;2.571
13218;20/01/2034;0;0.68;1.609;0.392;2.372
13218;20/01/2034;0;-2.96;2.519;0.215;6.581
13218;20/01/2034;0.396;-3.337;0.994;0.345;3.537
13218;21/01/2034;0;-4.445;1.506;0.178;4.145
13218;21/01/2034;2.194;0.677;5.229;0.243;3.933
13218;21/01/2034;0;-1.84;1.833;0.225;4.352
13218;22/01/2034;0.524;-0.15;2.056;0.221;1.759
13218;22/01/2034;0;-3.138;4.672;0.294;6.404
13218;22/01/2034;0;-0.157;0.819;0.299;2.73
13218;23/01/2034;2.501;-2.151;0.269;0.206;1.487
13218;23/01/2034;0;-0.023;3.47;0.364;5.847
13218;23/01/2034;0.375;0.179;1.726;0.317;1.767
13218;24/01/2034;0;0.376;1.973;0.243;5.749
13218;24/01/2034;0;-2.896;0.412;0.275;5.643
13218;24/01/2034;0.144;1.108;5.119;0.403;2.305
13218;25/01/2034;0;1.595;3.36;0.36;2.011
13218;25/01/2034;0.723;-3.056;-1.828;0.351;1.632
13218;25/01/2034;1.13;1.155;5.535;0.421;2.254
13218;26/01/2034;0;3.336;6.355;0.378;1.588
13218;26/01/2034;0;1.428;3.161;0.393;2.26
13218;26/01/2034;1.212;-2.595;2.525;0.197;2.561
13218;27/01/2034;0.704;2.354;6.456;0.202;2.564
13218;27/01/2034;0;-0.361;4.601;0.336;7.565
13218;27/01/2034;8.163;4.272;6.731;0.313;1.309
13218;28/01/2034;0.501;3.328;6.575;0.286;1.759
13218;28/01/2034;0;1.033;2.229;0.411;1.89
13218;28/01/2034;0;4.978;10.621;1.043;2.975
13218;29/01/2034;0;-1.419;2.257;0.317;7.494
13218;29/01/2034;0.638;8.847;12.383;1.121;7.252
13218;29/01/2034;1.108;1.634;4.667;0.295;2.241
13218;30/01/2034;0;-0.309;2.643;0.315;5.905
13218;30/01/2034;2.009;7.977;10.703;0.911;4.055
13218;30/01/2034;0;-2.817;0.654;0.263;8.229
13218;31/01/2034;0.58;7.09;8.3;0.887;3.555
13218;31/01/2034;0;-4.079;1.415;0.251;8.632
13218;31/01/2034;1.587;-0.402;1.081;0.304;1.977
13218;01/02/2034;0;0.19;2.211;0.295;4.936
13218;01/02/2034;0;-3.755;2.071;0.357;8.517
13218;01/02/2034;0.717;4.747;8.617;0.758;2.341
13218;02/02/2034;6.457;7.708;9.52;0.343;0.838
13218;02/02/2034;0;-2.69;1.66;0.395;8.666
13218;02/02/2034;0;-2.226;2.592;0.401;8.277
13218;03/02/2034;0;-2.098;2.027;0.336;6.853
13218;03/02/2034;0;-2.049;3.174;0.399;9.924
13218;03/02/2034;3.74;5.378;8.329;0.426;0.95
13218;04/02/2034;0;-1.971;6.458;0.552;10.182
13218;04/02/2034;1.639;0.961;4.922;0.439;5.588
13218;04/02/2034;0;-3.915;-0.15;0.298;5.318
13218;05/02/2034;0;-3.091;1.363;0.412;4.293
13218;05/02/2034;0.267;0.984;4.751;0.401;3.294
13218;05/02/2034;0;-2.742;6.488;0.571;10.252
13218;06/02/2034;0;-1.06;6.375;0.593;10.194
13218;06/02/2034;0.219;-1.942;2.948;0.529;9.189
13218;06/02/2034;0.39;-3.078;2.228;0.592;6.961
13218;07/02/2034;4.833;-0.956;3.384;0.365;2.515
13218;07/02/2034;0;-0.501;7.991;0.665;10.266
13218;07/02/2034;0;-2.658;-0.295;0.76;9.407
13218;08/02/2034;0;-1.135;8.32;0.531;10.545
13218;08/02/2034;0;-3.566;3.26;0.75;10.676
13218;08/02/2034;17.087;-1.78;5.63;0.215;0.865
13218;09/02/2034;3.33;4.021;8.128;0.68;3.527
13218;09/02/2034;0;0.955;3.104;0.508;7.08
13218;09/02/2034;0.219;2.407;4.216;0.689;6.486
13218;10/02/2034;1.112;1.187;3.366;0.427;1.792
13218;10/02/2034;0;-0.585;1.087;1.109;11.391
13218;10/02/2034;5.7;5.705;7.542;0.293;2.059
13218;11/02/2034;6.973;2.475;7.692;0.292;3.793
13218;11/02/2034;0.578;-1.806;4.935;0.48;6.549
13218;11/02/2034;0;-3.621;0.942;0.975;11.625
13218;12/02/2034;0;-5.121;2.069;0.733;11.73
13218;12/02/2034;0.764;5.499;9.974;0.39;4.503
13218;12/02/2034;0;-2.478;2.191;0.457;8.559
13218;13/02/2034;0;-2.752;0.745;0.475;8.318
13218;13/02/2034;0;-5.72;4.828;0.756;11.854
13218;13/02/2034;3.136;6.553;9.758;0.567;5.49
13218;14/02/2034;3.799;7.582;11.636;0.592;2.528
13218;14/02/2034;0;-1.93;3.154;0.541;8.461
13218;14/02/2034;0;-5.048;3.812;0.648;11.922
13218;15/02/2034;0;-3.287;4.661;0.896;12.117
13218;15/02/2034;0;0.541;4.384;1.063;4.699
13218;15/02/2034;0;-1.72;5.059;0.716;11.873
13218;16/02/2034;0;-2.201;2.28;0.696;11.353
13218;16/02/2034;0;-1.345;5.821;1.281;12.355
13218;16/02/2034;0;-4.933;-0.836;1.091;12.603
13218;17/02/2034;0;-5.652;-1.492;0.952;13.462
13218;17/02/2034;0;-2.315;1.729;0.629;11.028
13218;17/02/2034;0;-2.961;6.847;1.141;12.467
13218;18/02/2034;0.056;-1.344;9.768;1.23;12.481
13218;18/02/2034;0.206;-4.685;0.584;0.647;6.716
13218;18/02/2034;0;-3.162;0.603;0.821;10.933
13218;19/02/2034;0;-4.883;-1.619;0.881;9.054
13218;19/02/2034;0.056;-0.131;9.095;0.681;10.22
13218;19/02/2034;2.934;0.583;10.357;0.308;1.438
13218;20/02/2034;0;2.066;4.104;0.919;8.774
13218;20/02/2034;0;-5.157;-2.267;0.805;8.052
13218;20/02/2034;0;-1.263;5.266;1.184;13.288
13218;21/02/2034;0;-2.739;3.105;0.922;13.58
13218;21/02/2034;0.599;1.299;4.504;0.612;6.093
13218;21/02/2034;0;-7.369;-2.555;1.688;14.787
13218;22/02/2034;0;-7.13;-1.243;1.89;15.254
13218;22/02/2034;0.155;2.467;7.069;0.899;7.352
13218;22/02/2034;0;-2.803;4.35;1.225;14.769
13218;23/02/2034;0.143;1.522;5.007;0.526;4.58
13218;23/02/2034;0;-1.466;12.281;1.416;14.323
13218;23/02/2034;0;-6.79;-1.644;1.252;15.006
13218;24/02/2034;0;-6.577;-1.323;0.798;11.802
13218;24/02/2034;0;0.603;8.598;0.965;11.803
13218;24/02/2034;0;0.782;12.168;1.355;14.432
13218;25/02/2034;0;-0.38;4.693;0.855;7.761
13218;25/02/2034;5.549;5.306;11.007;0.837;4.414
13218;25/02/2034;0;-4.46;1.741;0.917;14.355
13218;26/02/2034;0;-2.478;12.31;1.509;15.229
13218;26/02/2034;0;-0.971;2.636;1.34;15.594
13218;26/02/2034;16.936;4.761;10.394;0.342;0.77
13218;27/02/2034;4.523;3.469;16.123;0.628;4.919
13218;27/02/2034;0;-2.058;7.047;1.762;16.247
13218;27/02/2034;1.535;3.466;12.079;0.613;6.503
13218;28/02/2034;0.962;2.142;8.23;1.382;7.925
13218;28/02/2034;0;-2.157;5.974;1.561;17.095
13218;28/02/2034;0.343;10.193;12.782;1.734;8.696
13218;01/03/2034;0;-1.496;7.969;1.643;10.768
13218;01/03/2034;1.731;9.437;13.456;1.032;3.215
13218;01/03/2034;0;-0.611;7.528;1.272;10.153
13218;02/03/2034;7.986;2.799;8.773;0.387;1.71
13218;02/03/2034;10.957;12.06;14.651;0.791;2.306
13218;02/03/2034;0;-1.762;9.775;1.753;11.255
13218;03/03/2034;0;-0.362;8.331;1.288;8.866
13218;03/03/2034;0;3.922;11.209;0.495;3.266
13218;03/03/2034;8.824;9.246;11.431;0.897;2.914
13218;04/03/2034;0;-0.17;8.839;1.46;11.218
13218;04/03/2034;0;7.761;14.342;1.832;7.662
13218;04/03/2034;5.235;6.026;12.094;0.575;4.574
13218;05/03/2034;0;-0.152;9.414;1.007;6.803
13218;05/03/2034;13.602;5.482;6.802;0.363;1.506
13218;05/03/2034;1.606;7.248;16.427;1.202;3.043
13218;06/03/2034;0;1.058;6.977;0.886;5.724
13218;06/03/2034;0.238;1.348;9.662;0.8;5.702
13218;06/03/2034;0.689;9.458;16.195;1.314;6.764
13218;07/03/2034;0;-1.216;8.919;0.894;8.626
13218;07/03/2034;0;1.27;12.22;1.239;10.2
13218;07/03/2034;10.778;9.995;16.715;1.024;5.903
13218;08/03/2034;0;2.557;14.15;1.321;9.419
13218;08/03/2034;0;2.628;10.333;0.986;7.543
13218;08/03/2034;1.114;8.042;15.624;1.055;5.953
13218;09/03/2034;0;6.264;19.239;2.379;11.677
13218;09/03/2034;0.18;8.902;15.344;1.072;9.026
13218;09/03/2034;0;5.093;15.824;1.527;11.061
13218;10/03/2034;0;6.468;15.542;1.471;9.895
13218;10/03/2034;1.817;7.997;19.651;2.389;8.867
13218;10/03/2034;2.06;9.038;19.177;1.878;10.605
13218;11/03/2034;0;5.214;15.774;1.294;10.577
13218;11/03/2034;0;8.974;16.165;1.436;7.17
13218;11/03/2034;0;8.515;14.517;1.145;6.194
13218;12/03/2034;0;6.748;18.448;1.972;11.196
13218;12/03/2034;6.967;8.155;13.815;0.382;2.475
13218;12/03/2034;0;9.081;18.385;1.662;10.284
13218;13/03/2034;0;9.639;18.801;2.2;7.134
13218;13/03/2034;4.004;12.009;15.229;1.109;4.312
13218;13/03/2034;5.552;9.619;11.967;0.825;4.469
13218;14/03/2034;8.924;8.833;14.349;0.862;3.143
13218;14/03/2034;0;7.809;13.74;1.652;8.835
13218;14/03/2034;2.018;11.149;15.923;1.081;3.319
13218;15/03/2034;1.695;9.226;12.651;1.738;8.897
13218;15/03/2034;2.631;10.361;12.743;0.46;1.509
13218;15/03/2034;0;3.374;9.242;1.433;11.309
13218;16/03/2034;2.107;7.381;12.105;1.425;8.962
13218;16/03/2034;0;8.22;14.408;1.993;6.734
13218;16/03/2034;4.685;3.29;14.191;0.378;2.332
13218;17/03/2034;4.204;9.881;14.639;0.867;4.653
13218;17/03/2034;0.269;10.204;10.823;0.625;1.317
13218;17/03/2034;11.123;7.477;14.639;0.513;2.17
13218;18/03/2034;0.495;9.522;16.637;1.111;7.586
13218;18/03/2034;0;9.821;17.494;1.46;9.262
13218;18/03/2034;1.229;8.876;12.89;1.46;8.122
13218;19/03/2034;0;7.69;19.248;2.066;12.607
13218;19/03/2034;3.608;4.436;9.519;0.642;3.483
13218;19/03/2034;0.498;8.838;14.14;1.228;6.681
13218;20/03/2034;0;6.984;18.956;2.407;14.667
13218;20/03/2034;2.602;8.248;12.408;1.112;7.266
13218;20/03/2034;4.042;7.499;12.767;0.962;4.756
13218;21/03/2034;3.852;8.806;13.822;1.502;8.887
13218;21/03/2034;0;8.274;17.504;2.091;10.877
13218;21/03/2034;1.419;8.048;13.415;1.374;7.142
13218;22/03/2034;2.426;6.038;13.122;1.075;5.266
13218;22/03/2034;19.519;6.593;15.303;1.085;5.317
13218;22/03/2034;1.21;4.771;13.484;2.055;13.231
13218;23/03/2034;3.527;8.947;12.212;1.164;7.629
13218;23/03/2034;3.65;5.458;11.643;1.316;11.875
13218;23/03/2034;0;2.801;15.531;2.358;16.66
13218;24/03/2034;0.568;3.751;10.523;1.532;11.793
13218;24/03/2034;0;9.111;18.307;2.578;13.515
13218;24/03/2034;0;4.386;22.143;3.465;18.376
13218;25/03/2034;2.093;8.374;14.392;2.059;8.472
13218;25/03/2034;6.527;8.144;12.859;0.774;3.253
13218;25/03/2034;0;4.096;10.828;1.633;11.688
13218;26/03/2034;0;3.632;14.577;1.164;7.254
13218;26/03/2034;3.716;7.753;8.105;1.059;4.324
13218;26/03/2034;0;4.681;14.104;1.763;12.414
13218;27/03/2034;0.685;7.015;10.345;1.309;9.413
13218;27/03/2034;0.178;3.2;13.451;1.161;10.288
13218;27/03/2034;0;7.749;18.952;2.294;16.807
13218;28/03/2034;0;5.06;19.547;2.617;18.574
13218;28/03/2034;0.232;4.011;13.361;1.941;11.019
13218;28/03/2034;0;5.825;21.345;2.197;15.467
13218;29/03/2034;0;10.906;22.388;2.716;16.873
13218;29/03/2034;0;6.226;17.71;2.48;19.138
13218;29/03/2034;0;5.14;14.038;2.424;16.897
13218;30/03/2034;0;6.071;16.965;3.117;19.829
13218;30/03/2034;0;11.503;17.951;3.601;17.954
13218;30/03/2034;0;7.277;16.129;2.302;16.64
13218;31/03/2034;0;8.117;16.78;2.004;13.543
13218;31/03/2034;1.119;9.098;15.197;1.515;8.763
13218;31/03/2034;0;5.165;21.255;3.231;20.297
13218;01/04/2034;0;5.91;21.78;3.103;19.497
13218;01/04/2034;1.397;7.688;20.509;2.557;18.062
13218;01/04/2034;2.249;11.178;15.224;1.192;5.283
13218;02/04/2034;3.917;10.383;14.876;1.069;5.876
13218;02/04/2034;1.657;10.747;15.121;1.009;5.95
13218;02/04/2034;0;8.206;22.112;3.442;20.883
13218;03/04/2034;0;8.086;15.759;2.453;16.812
13218;03/04/2034;0;10.346;21.577;2.919;18.578
13218;03/04/2034;2.412;6.77;14.355;0.842;4.581
13218;04/04/2034;0;8.754;20.971;1.55;8.421
13218;04/04/2034;0;3.817;15.711;2.145;16.038
13218;04/04/2034;0;6.549;15.747;2.739;20.413
13218;05/04/2034;0;5.058;17.046;2.021;13.106
13218;05/04/2034;0;8.352;15.092;2.054;12.628
13218;05/04/2034;0;5.124;17.985;2.63;18.636
13218;06/04/2034;0;7.492;18.116;2.327;16.017
13218;06/04/2034;0;6.53;19.403;3.035;19.438
13218;06/04/2034;0.955;7.821;13.274;1.213;4.777
13218;07/04/2034;0;4.431;12.507;2.323;16.379
13218;07/04/2034;0;8.004;20.132;4.055;20.77
13218;07/04/2034;0;7.255;19.17;2.529;16.83
13218;08/04/2034;3.919;11.752;18.736;1.663;6.758
13218;08/04/2034;0;3.674;16.29;3.174;21.924
13218;08/04/2034;3.519;7.481;14.268;0.906;3.962
13218;09/04/2034;0;8.392;16.751;2.11;15.68
13218;09/04/2034;3.805;4.782;21.103;2.322;16.253
13218;09/04/2034;15.622;8.57;14.268;1.373;3.827
13218;10/04/2034;0;4.662;15.654;2.519;19.199
13218;10/04/2034;5.305;8.559;17.244;1.333;5.757
13218;10/04/2034;0.181;10.544;23.065;2.879;15.683
13218;11/04/2034;2.797;13.278;20.969;2.2;12.475
13218;11/04/2034;0;7.082;12.585;2.706;17.277
13218;11/04/2034;0;3.574;17.414;2.532;19.575
13218;12/04/2034;2.067;8.268;15.351;1.671;12.509
13218;12/04/2034;0;5.879;12.083;1.888;12.566
13218;12/04/2034;0.113;12.652;24.492;3.651;20.017
13218;13/04/2034;0;12.393;24.56;3.785;23.473
13218;13/04/2034;0.37;4.728;11.944;1.523;7.533
13218;13/04/2034;0;6.659;14.781;2.229;16.81
13218;14/04/2034;0.18;3.962;13.417;1.18;10.287
13218;14/04/2034;0;3.831;9.911;2.115;13.868
13218;14/04/2034;0;11.63;25.134;4.352;25.826
13218;15/04/2034;0;14.008;17.803;2.013;9.544
13218;15/04/2034;0;0.895;12.058;1.456;11.949
13218;15/04/2034;0;8.796;15.535;2.58;18.556
13218;16/04/2034;0;7.646;15.845;1.952;11.917
13218;16/04/2034;0;8.288;17.201;2.405;15.893
13218;16/04/2034;0.183;14.113;17.351;2.167;9.51
13218;17/04/2034;4.178;13.375;17.325;1.992;5.192
13218;17/04/2034;0;6.53;14.089;2.129;13.36
13218;17/04/2034;0;10.234;17.306;3.102;18.266
13218;18/04/2034;0;9.205;16.636;2.334;11.215
