ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2031;0.25;-1.362;-0.268;0.485;0.775
13218;01/01/2031;4.396;3.245;5.944;0.086;2.77
13218;01/01/2031;0;7.556;9.058;0.572;2.379
13218;02/01/2031;6.024;6.392;10.803;0.185;0.807
13218;02/01/2031;0;8.927;13.238;0.724;2.674
13218;02/01/2031;0.079;-0.423;5.535;0.463;2.874
13218;03/01/2031;12.842;2.286;3.277;0.316;0.786
13218;03/01/2031;2.434;9.243;11.058;0.458;1.97
13218;03/01/2031;0;3.258;10.626;0.302;3.193
13218;04/01/2031;0;4.163;10.777;0.598;3.866
13218;04/01/2031;5.292;1.749;10.944;0.192;1.196
13218;04/01/2031;1.65;3.687;7.126;0.461;3.165
13218;05/01/2031;8.565;5.94;9.181;0.546;2.147
13218;05/01/2031;9.517;10.546;11.263;0.446;0.564
13218;05/01/2031;2.619;5.353;12.46;0.409;1.384
13218;06/01/2031;18.039;10.649;12.803;0.266;0.661
13218;06/01/2031;3.013;8.58;11.585;1.099;1.119
13218;06/01/2031;1.863;1.927;7.731;0.251;2.137
13218;07/01/2031;0;-1.994;4.477;0.088;3.549
13218;07/01/2031;0.768;8.108;12.097;0.595;1.318
13218;07/01/2031;5.133;7.551;12.741;0.907;0.668
13218;08/01/2031;15.86;7.276;10.223;0.451;0.706
13218;08/01/2031;0;3.589;8.26;0.49;3.866
13218;08/01/2031;0;-2.505;4.124;0.248;3.061
13218;09/01/2031;2.588;2.363;9.577;0.186;0.727
13218;09/01/2031;2.119;5.651;6.078;0.316;1.99
13218;09/01/2031;1.866;-1.387;6.385;0.396;4.188
13218;10/01/2031;0.145;1.688;8.182;0.145;2.267
13218;10/01/2031;1.881;5.107;11.014;0.455;1.864
13218;10/01/2031;0;4.465;6.939;0.271;3.932
13218;11/01/2031;3.791;5.627;10.892;0.447;1.356
13218;11/01/2031;0;1.962;8.631;0.584;3.887
13218;11/01/2031;1.818;-0.074;4.184;0.259;1.423
13218;12/01/2031;0;-1.23;2.925;0.321;2.805
13218;12/01/2031;2.078;4.199;9.314;0.281;2.5
13218;12/01/2031;0.071;3.063;9.92;0.645;1.844
13218;13/01/2031;0.856;8.332;11.048;0.725;1.673
13218;13/01/2031;0;-1.726;1.627;0.204;3.944
13218;13/01/2031;0.306;0.542;4.704;0.342;4.004
13218;14/01/2031;2.543;-0.128;6.116;0.263;3.991
13218;14/01/2031;0.493;1.476;9.489;0.141;3.142
13218;14/01/2031;0;-1.496;1.187;0.211;2.287
13218;15/01/2031;5.275;-1.499;4.185;0.191;1.013
13218;15/01/2031;0.103;1.295;3.767;0.676;5.585
13218;15/01/2031;0.978;1.998;8.359;0.485;1.65
13218;16/01/2031;0.217;8.849;10.724;0.217;2.123
13218;16/01/2031;0.708;1.193;2.886;0.325;1.611
13218;16/01/2031;0;-1.076;3.743;0.449;2.874
13218;17/01/2031;0.98;1.287;5.726;0.206;1.178
13218;17/01/2031;0.657;5.183;12.172;0.231;1.101
13218;17/01/2031;4.89;-0.113;3.61;0.167;1.598
13218;18/01/2031;6.806;5.517;9.974;0.203;2.218
13218;18/01/2031;5.32;8.465;8.688;0.259;0.657
13218;18/01/2031;3.574;1.723;6.394;0.336;5.906
13218;19/01/2031;1.737;0.696;4.571;0.597;2.48
13218;19/01/2031;6.726;10.338;12.04;0.51;0.642
13218;19/01/2031;0.952;7.008;11.362;0.211;3.209
13218;20/01/2031;5.848;4.274;5.11;0.551;1.215
13218;20/01/2031;0;-0.817;4.593;0.108;6.248
13218;20/01/2031;1.062;7.664;10.482;0.755;1.197
13218;21/01/2031;1.125;7.585;8.537;0.57;1.015
13218;21/01/2031;10.473;1.043;2.431;0.436;0.564
13218;21/01/2031;0;-0.146;5.983;0.249;1.489
13218;22/01/2031;0;3.322;4.651;0.535;6.756
13218;22/01/2031;0;1.292;8.39;0.716;5.541
13218;22/01/2031;0;3.389;14.415;0.442;6.255
13218;23/01/2031;0;8.097;10.014;0.117;5.691
13218;23/01/2031;0;0.185;8.767;0.371;5.374
13218;23/01/2031;0.053;-0.896;5.121;0.428;4.82
13218;24/01/2031;0.761;-1.178;1.422;0.297;1.815
13218;24/01/2031;6.814;9.033;10.742;0.436;0.733
13218;24/01/2031;4.664;7.737;8.892;0.36;1.217
13218;25/01/2031;6.722;5.665;10.324;1.005;6.546
13218;25/01/2031;0.446;0.548;9.108;0.878;1.27
13218;25/01/2031;0.264;1.152;5.663;0.495;4.106
13218;26/01/2031;0.292;1.65;5.531;0.396;4.756
13218;26/01/2031;1.501;1.556;8.112;0.514;2.512
13218;26/01/2031;0;-1.929;3.036;1.018;8.374
13218;27/01/2031;0;-2.757;3.669;0.725;8.4
13218;27/01/2031;0.161;3.893;5.729;0.332;3.355
13218;27/01/2031;0.309;4.681;5.918;0.364;5.292
13218;28/01/2031;0;1.276;7.262;0.49;5.4
13218;28/01/2031;0.317;4.243;6.45;0.321;1.151
13218;28/01/2031;0;-2.269;7.103;0.551;8.39
13218;29/01/2031;0;-1.824;5.093;0.466;6.619
