ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2032;0;1.773;8.287;0.272;3.617
13218;01/01/2032;0;1.405;4.97;0.241;3.1
13218;01/01/2032;0;1.079;3.585;0.286;1.486
13218;02/01/2032;0;-1.049;3.221;0.231;5.316
13218;02/01/2032;0;0.24;5.308;0.434;4.282
13218;02/01/2032;0;2.907;7.024;0.548;2.92
13218;03/01/2032;0;2.28;9.053;0.389;2.981
13218;03/01/2032;6.031;-0.331;9.437;0.3;2.544
13218;03/01/2032;0;-2.312;3.179;0.17;6.227
13218;04/01/2032;0;-3.383;3.516;0.009;5.867
13218;04/01/2032;1.416;5.388;8.146;0.406;1.634
13218;04/01/2032;10.464;5.297;10.551;0.503;1.252
13218;05/01/2032;4.482;5.948;9.589;0.429;3.182
13218;05/01/2032;0;-2.487;2.655;0.074;6.399
13218;05/01/2032;0.262;2.836;7.114;0.194;1.143
13218;06/01/2032;0;2.923;8.565;0.549;3.775
13218;06/01/2032;4.868;-1.523;5.123;0.338;2.643
13218;06/01/2032;5.357;5.422;10.619;0.538;2.041
13218;07/01/2032;0;4.762;6.98;0.664;2.388
13218;07/01/2032;6.806;2.185;2.211;0.259;1
13218;07/01/2032;5.952;-0.51;4.453;0.287;3.527
13218;08/01/2032;0.201;1.826;4.889;0.367;1.296
13218;08/01/2032;4.144;0.325;6.158;0.616;2.606
13218;08/01/2032;3.676;4.808;10.361;0.626;0.55
13218;09/01/2032;2.233;6.283;11.598;0.812;5.282
13218;09/01/2032;0.34;2.263;9.741;0.234;1.303
13218;09/01/2032;1.064;5.068;5.982;0.413;2.101
13218;10/01/2032;0;2.829;10.61;0.612;3.091
13218;10/01/2032;0.207;2.087;5.65;0.387;2.016
13218;10/01/2032;0;2.948;5.89;0.673;3.012
13218;11/01/2032;6.346;2.058;10.057;0.237;0.633
13218;11/01/2032;0;-0.768;2.751;0.351;6.549
13218;11/01/2032;0;8.632;13.91;1.157;3.119
13218;12/01/2032;0;-2.065;2.024;0.211;4.227
13218;12/01/2032;1.241;8.17;11.963;0.952;2.574
13218;12/01/2032;1.953;6.738;9.38;0.489;1.871
13218;13/01/2032;0.538;3.876;6.482;0.766;2.924
13218;13/01/2032;3.762;8.987;9.989;0.902;2.062
13218;13/01/2032;1.001;-0.834;3.187;0.183;0.817
13218;14/01/2032;2.689;8.533;12.525;0.729;1.054
13218;14/01/2032;0;2.226;9.318;0.3;3.463
13218;14/01/2032;1.417;-0.914;3.703;0.31;3.573
13218;15/01/2032;2.717;2.701;6.797;0.3;1.799
13218;15/01/2032;0;6.499;11.148;1.027;1.783
13218;15/01/2032;0.293;6.903;8.505;0.61;1.462
13218;16/01/2032;0.596;1.143;7.889;0.238;1.845
13218;16/01/2032;0.181;6.226;8.265;0.494;1.758
13218;16/01/2032;3.937;6.39;9.771;0.266;0.78
13218;17/01/2032;0.49;4.992;7.91;0.714;3.374
13218;17/01/2032;2.54;6.058;11.923;0.511;1.502
13218;17/01/2032;0;7.17;9.38;0.453;2.154
13218;18/01/2032;8.325;9.739;12.066;0.482;0.847
13218;18/01/2032;0.257;6.645;7.41;0.539;2.675
13218;18/01/2032;1.082;4.12;6.631;0.623;3.325
13218;19/01/2032;0;1.536;5.211;0.431;4.309
13218;19/01/2032;5.041;10.106;11.622;0.421;0.773
13218;19/01/2032;0.247;5.706;8.352;0.559;1.819
13218;20/01/2032;5.78;6.387;11.03;0.533;1.764
13218;20/01/2032;0.19;3.681;6.726;0.387;2.777
13218;20/01/2032;4.527;0.278;7.231;0.507;0.919
13218;21/01/2032;0;-1.864;4.818;0.148;2.826
13218;21/01/2032;0;4.303;9.619;0.7;3.237
13218;21/01/2032;0;0.174;5.528;0.161;6.912
13218;22/01/2032;0;-1.16;5.353;0.273;7.226
13218;22/01/2032;0.482;3.821;10.47;0.75;1.934
13218;22/01/2032;1.511;0.683;6.059;0.342;3.243
13218;23/01/2032;0.969;0.353;3.433;0.463;5.149
