ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2037;1.406;1.929;8.985;0.383;2.047
13218;01/01/2037;16.743;7.232;11.856;0.525;0.643
13218;01/01/2037;0.49;5.546;6.895;0.424;1.969
13218;02/01/2037;0;5.302;6.655;0.479;2.004
13218;02/01/2037;12.719;9.816;11.757;0.251;0.431
13218;02/01/2037;0;-0.485;5.567;0.242;5.386
13218;03/01/2037;2.167;6.641;10.787;0.288;2.548
13218;03/01/2037;0;0.261;3.682;0.199;4.794
13218;03/01/2037;1.572;5.521;8.437;0.246;2.126
13218;04/01/2037;4.287;6.071;8.712;0.316;1.371
13218;04/01/2037;0;-1.532;5.401;0.521;5.111
13218;04/01/2037;13.107;3.021;5.793;0.266;1.062
13218;05/01/2037;1.52;1.818;8.227;0.677;3.622
13218;05/01/2037;0.97;3.075;7.133;0.36;1.441
13218;05/01/2037;0;4.375;6.728;0.392;2.228
13218;06/01/2037;0.113;0.259;5.578;0.392;4.699
13218;06/01/2037;0;2.24;4.414;0.229;2.479
13218;06/01/2037;0;1.707;6.198;0.227;5.503
13218;07/01/2037;0;-0.229;0.202;0.029;4.892
13218;07/01/2037;0;0.727;6.043;0.195;5.76
13218;07/01/2037;0.164;-1.766;1.214;0.432;3.76
13218;08/01/2037;0.195;-0.209;3.436;1.039;2.909
13218;08/01/2037;4.876;-0.166;7.7;0.136;1.958
13218;08/01/2037;0;0.628;4.915;0.404;1.106
13218;09/01/2037;0;0.027;2.909;0.25;2.808
13218;09/01/2037;6.332;6.846;9.139;0.391;1.479
13218;09/01/2037;1.109;4.843;9.733;0.225;0.896
13218;10/01/2037;0;8.569;11.976;0.538;1.763
13218;10/01/2037;0;-1.529;2.222;0.147;5.925
13218;10/01/2037;3.968;4.434;10.982;0.284;3.277
13218;11/01/2037;0;-2.136;3.282;0.159;6.051
13218;11/01/2037;0;3.744;7.666;0.349;2.086
13218;11/01/2037;0.738;7.669;12.388;0.697;3.465
13218;12/01/2037;3.323;8.212;12.98;0.57;3.188
13218;12/01/2037;2.647;2.478;10.185;0.34;1.011
13218;12/01/2037;0;-2.29;3.833;0.196;6.299
13218;13/01/2037;1.174;-0.735;7.127;0.172;5.459
13218;13/01/2037;0;-1.103;5.209;0.286;6.658
13218;13/01/2037;2.58;9.114;10.9;0.958;0.825
13218;14/01/2037;0.452;8.689;10.943;0.967;2.81
