ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2028;0;0.307;6.69;0.356;2.375
13218;01/01/2028;8.468;5.071;9.212;0.604;1.955
13218;01/01/2028;0.665;5.017;8.95;0.991;3.413
13218;02/01/2028;0;3.363;7.265;0.608;2.687
13218;02/01/2028;0;2.592;6.977;0.56;2.373
13218;02/01/2028;0;0.037;7.225;0.921;4.965
13218;03/01/2028;0.149;4.654;8.86;0.897;1.765
13218;03/01/2028;0.842;2.578;7.766;0.272;1.642
13218;03/01/2028;0;-1.278;4.44;0.189;5.135
13218;04/01/2028;0;-1.703;1.734;0.15;3.233
13218;04/01/2028;3.735;7.218;9.837;0.249;0.866
13218;04/01/2028;0;2.69;9.309;0.624;2.704
13218;05/01/2028;0;6.36;8.432;0.273;2.856
13218;05/01/2028;0.62;-0.039;3.749;0.318;2.604
13218;05/01/2028;3.242;8.797;14.616;1.529;1.608
13218;06/01/2028;2.931;8.187;11.624;1.02;1.079
13218;06/01/2028;0;-1.445;3.404;0.113;5.183
13218;06/01/2028;0.344;6.315;12.561;0.339;3.807
13218;07/01/2028;5.037;8.448;11.619;0.292;0.703
13218;07/01/2028;0.257;-0.708;3.504;0.091;4.927
13218;07/01/2028;3.141;5.377;7.843;0.426;1.389
13218;08/01/2028;1.617;3.382;5.767;0.185;1.338
13218;08/01/2028;3.972;3.003;10.387;0.612;3.165
13218;08/01/2028;0.501;10.823;12.268;0.263;1.304
13218;09/01/2028;1.959;12.317;15.809;0.57;0.723
13218;09/01/2028;0;4.88;5.898;0.219;1.299
13218;09/01/2028;5.822;5.455;8.188;0.184;1.035
13218;10/01/2028;1.841;3.38;7.048;0.322;1.408
13218;10/01/2028;0.758;2.662;8.239;0.184;1.466
13218;10/01/2028;0;11.569;15.839;0.921;2.96
13218;11/01/2028;0;2.801;12.22;0.338;1.827
13218;11/01/2028;4.001;2.476;8.26;0.246;1.637
13218;11/01/2028;0;5.456;9.34;0.464;2.077
13218;12/01/2028;0.358;3.419;5.955;0.442;1.707
13218;12/01/2028;0;2.816;10.57;1.023;3.037
13218;12/01/2028;0;0.195;8.254;0.378;5.502
13218;13/01/2028;0;3.646;13.147;0.264;3.333
13218;13/01/2028;0;3.676;7.517;0.438;3.119
13218;13/01/2028;0;4.174;13.685;1.257;5.74
13218;14/01/2028;0;5.345;12.563;1.235;5.963
13218;14/01/2028;12.702;3.199;9.913;0.346;1.056
13218;14/01/2028;1.712;9.296;10.163;0.617;0.535
13218;15/01/2028;0;7.424;10.857;0.61;1.936
13218;15/01/2028;0;4.012;10.527;0.97;5.983
13218;15/01/2028;0;4.576;8.238;0.961;4.641
13218;16/01/2028;0.169;3.226;4.477;0.623;1.863
13218;16/01/2028;0;2.597;11.53;0.655;5.939
13218;16/01/2028;4.197;6.018;10.377;0.953;1.005
13218;17/01/2028;2.163;3.646;5.186;0.799;3.51
13218;17/01/2028;1.708;3.37;10.545;0.542;2.953
13218;17/01/2028;1.816;0.88;5.714;0.546;1.531
13218;18/01/2028;0;5.978;9.5;0.158;2.63
13218;18/01/2028;4.502;8.087;11.012;0.605;2.588
13218;18/01/2028;0.659;-0.177;1.963;0.584;4.107
13218;19/01/2028;0.923;-2.011;0.416;0.148;4.772
13218;19/01/2028;0;8.715;11.981;0.366;2.147
13218;19/01/2028;1.202;7.091;10.124;0.597;3.245
13218;20/01/2028;0;8.455;9.619;0.833;2.473
13218;20/01/2028;0;0.983;7.445;0.313;4.214
13218;20/01/2028;0;-3.607;1.234;0.246;7.036
13218;21/01/2028;0;-3.737;1.987;0.208;4.569
13218;21/01/2028;7.473;7.5;9.919;0.612;0.771
13218;21/01/2028;0.725;0.107;8.404;0.667;3.027
13218;22/01/2028;7.971;4.767;9.828;0.361;0.671
13218;22/01/2028;1.926;7.91;11.834;1.002;4.965
13218;22/01/2028;0;-0.959;2.856;1.422;3.927
13218;23/01/2028;2.519;0.972;2.47;0.266;1.421
13218;23/01/2028;0;4.343;8.897;0.627;4.244
13218;23/01/2028;2.434;8.981;12.034;0.759;3.157
13218;24/01/2028;0;3.943;8.329;0.702;7.62
13218;24/01/2028;2.519;5.849;11.026;0.749;5.177
13218;24/01/2028;0.501;1.29;5.581;0.527;7.655
13218;25/01/2028;0;-0.469;0.691;0.442;4.777
13218;25/01/2028;3.165;3.644;6.932;0.289;1.486
13218;25/01/2028;0;1.471;8.111;0.56;7.552
13218;26/01/2028;4.107;0.918;3.931;0.399;2.58
13218;26/01/2028;0;0.271;7.632;0.87;5.6
13218;26/01/2028;0;-4.818;-0.658;0.381;4.74
13218;27/01/2028;0;-5.625;-2.755;0.327;4.273
13218;27/01/2028;0;-1.449;2.894;0.439;4.13
13218;27/01/2028;8.384;6.066;9.99;0.483;0.69
13218;28/01/2028;1.923;5.02;7.911;0.585;4.068
13218;28/01/2028;1.224;3.554;6.658;0.197;1.856
13218;28/01/2028;0;-6.69;-3.085;0.29;8.279
13218;29/01/2028;0;-8.278;-2.079;0.356;8.496
13218;29/01/2028;3.819;7.549;11.67;0.311;2.84
13218;29/01/2028;2.099;0.996;2.042;0.409;1.269
13218;30/01/2028;2.359;7.528;12.827;1.008;1.744
13218;30/01/2028;0;-1.62;2.186;0.507;5.183
13218;30/01/2028;0.142;-4.548;0.857;0.48;2.096
13218;31/01/2028;2.669;1.183;3.382;0.205;1.048
13218;31/01/2028;4.261;7.235;10.163;0.771;2.012
13218;31/01/2028;0;-2.745;1.093;0.566;8.688
13218;01/02/2028;0;-3.465;1.264;0.7;8.798
13218;01/02/2028;5.173;5.729;7.769;0.515;1.77
13218;01/02/2028;0;0.927;4.394;0.357;4.131
13218;02/02/2028;0.704;1.042;5.072;0.265;4.809
13218;02/02/2028;0;-4.633;2.035;0.564;8.997
