ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2044;0.293;-5.762;-3.285;0.387;4.125
13218;01/01/2044;2.59;5.752;8.735;0.124;2.171
13218;01/01/2044;0;7.023;11.371;0.05;4.735
13218;02/01/2044;4.657;6.035;10.37;0.361;0.881
13218;02/01/2044;1.205;-7.689;-5.337;0.238;4.604
13218;02/01/2044;16.15;6.532;9.334;0.727;0.478
13218;03/01/2044;0.56;4.859;6.493;0.854;3.422
13218;03/01/2044;5.452;-7.946;2.181;0.189;0.683
13218;03/01/2044;0.056;8.253;9.655;0.63;1.659
13218;04/01/2044;0;4.432;9.678;0.605;3.159
13218;04/01/2044;4.339;-4.718;3.734;0.211;0.581
13218;04/01/2044;0.219;3.417;7.909;0.446;5.56
13218;05/01/2044;1.571;5.344;7.646;0.323;3.47
13218;05/01/2044;0;2.799;10.069;0.391;5.052
13218;05/01/2044;0;-3.231;-0.563;0.123;3.284
13218;06/01/2044;0;-1.551;1.534;0.232;4.018
13218;06/01/2044;0;4.838;6.232;0.419;3.245
13218;06/01/2044;10.457;6.898;9.168;0.207;0.934
13218;07/01/2044;1.254;5.322;11.32;0.138;2.774
13218;07/01/2044;0.763;0.683;9.506;1.362;4.174
13218;07/01/2044;1.679;0.594;4.804;0.304;1.783
13218;08/01/2044;0;-1.081;1.773;0.183;2.522
13218;08/01/2044;0;2.308;8.46;0.367;3.501
13218;08/01/2044;2.583;7.407;10.737;0.534;1.382
13218;09/01/2044;0.063;3.614;10.88;0.373;4.082
13218;09/01/2044;0;-1.791;1.359;0.185;4.747
13218;09/01/2044;12.923;1.839;5.917;0.267;0.52
13218;10/01/2044;0;1.536;8.675;0.196;2.912
13218;10/01/2044;0;1.849;6.271;0.336;1.873
13218;10/01/2044;0;-1.913;1.636;0.221;2.116
13218;11/01/2044;0.166;-1.096;1.852;0.324;4.995
13218;11/01/2044;10.302;0.835;9.359;0.319;0.602
13218;11/01/2044;4.936;2.72;12.269;0.628;1.205
13218;12/01/2044;2.724;5.759;12.047;1.337;3.956
13218;12/01/2044;0;-2.379;2.927;0.268;6.739
13218;12/01/2044;0;4.939;8.838;0.66;5.255
13218;13/01/2044;0;0.307;4.322;0.332;1.982
13218;13/01/2044;0.906;5.05;8.785;0.599;2.486
13218;13/01/2044;0.503;-1.455;2.141;0.453;1.659
13218;14/01/2044;2.06;0.072;2.769;0.163;2.152
13218;14/01/2044;0.848;0.401;5.587;0.504;2.904
13218;14/01/2044;8.448;7.905;9.422;0.365;0.804
13218;15/01/2044;13.373;7.015;10.855;0.208;0.544
13218;15/01/2044;3.604;3.967;5.693;0.154;1.315
13218;15/01/2044;0;2.206;3.845;0.158;2.517
13218;16/01/2044;3.506;1.46;6.993;0.267;0.824
13218;16/01/2044;9.68;3.666;8.685;0.546;2
13218;16/01/2044;1.847;3.752;7.597;1.062;4.801
13218;17/01/2044;6.575;4.121;6.175;0.418;1.401
13218;17/01/2044;0;-0.985;4.274;0.172;6.704
13218;17/01/2044;0.305;2.309;4.414;0.392;3.002
13218;18/01/2044;0.496;4.091;10.992;0.184;1.449
13218;18/01/2044;2.616;5.673;8.997;0.27;1.396
13218;18/01/2044;1.465;-0.66;4.807;0.446;0.793
13218;19/01/2044;0;0.614;2.77;0.357;5.546
13218;19/01/2044;0;5.315;12.937;0.945;5.475
13218;19/01/2044;1.827;7.352;10.717;0.449;2.492
13218;20/01/2044;0.49;2.766;5.745;0.543;1.969
13218;20/01/2044;0;-1.003;1.253;0.337;2.775
13218;20/01/2044;1.474;2.443;9.297;0.534;2.016
13218;21/01/2044;5.158;-1.268;9.605;0.397;1.066
13218;21/01/2044;0;-1.191;1.892;0.688;6.956
13218;21/01/2044;0;-1.299;2.203;0.219;4.6
13218;22/01/2044;0;-0.092;2.918;0.353;5.318
