ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2030;1.826;4.29;8.805;0.489;0.92
13218;01/01/2030;1.012;-2.065;1.873;0.138;2.042
13218;01/01/2030;0;-0.988;4.963;0.042;4.406
13218;02/01/2030;1.399;1.208;9.401;0.24;0.497
13218;02/01/2030;0;-0.079;6.467;0;4.816
13218;02/01/2030;0;-2.097;-1.864;0.205;4.534
13218;03/01/2030;0;-1.621;5.838;0.155;4.751
13218;03/01/2030;9.303;8.325;9.336;0.224;0.575
13218;03/01/2030;0;-4.951;0.224;0.187;6.247
13218;04/01/2030;0;1.755;9.292;0.179;1.657
13218;04/01/2030;4.322;-3.606;0.711;0.187;1.431
13218;04/01/2030;1.875;6.702;9.366;1.146;1.995
13218;05/01/2030;2.33;1.498;7.189;0.26;2.248
13218;05/01/2030;0.626;-3.722;1.45;0.035;5.235
13218;05/01/2030;0.752;3.561;5.321;0.56;1.95
13218;06/01/2030;0;-3.974;0.805;0.033;4.081
13218;06/01/2030;0;1.641;6.242;0.589;3.397
13218;06/01/2030;0.485;3.775;8.729;0.182;2.043
13218;07/01/2030;4.208;1.089;7.061;0.387;1.823
13218;07/01/2030;0.326;4.978;7.992;0.473;1.853
13218;07/01/2030;3.394;-0.985;1.065;0.153;1.645
13218;08/01/2030;2.257;6.365;10.799;0.208;0.458
13218;08/01/2030;1.514;2.528;7.156;0.2;2.936
13218;08/01/2030;0.187;4.193;8.765;0.348;2.162
13218;09/01/2030;2.073;5.605;11.126;0.482;0.937
13218;09/01/2030;0;2.591;7.855;0.118;3.053
13218;09/01/2030;3.407;6.839;10.49;1.008;3.361
13218;10/01/2030;0;1.879;8.027;0.805;3.483
13218;10/01/2030;4.428;4.431;7.655;0.596;3.187
13218;10/01/2030;1.242;2.823;5.947;0.19;1.714
13218;11/01/2030;0;-1.077;4.307;0.523;2.939
13218;11/01/2030;2.711;2.332;3.387;0.255;2.352
13218;11/01/2030;2.372;-0.021;8.034;0.214;0.611
13218;12/01/2030;0;6.03;6.981;0.203;1.841
13218;12/01/2030;0;-3.754;0.736;0.618;6.286
13218;12/01/2030;0.159;1.81;5.125;0.299;2.108
13218;13/01/2030;0.371;3.981;5.427;0.153;2.256
13218;13/01/2030;0;-5.114;-1.164;0.521;6.768
13218;13/01/2030;0.546;6.04;9.468;0.358;2.104
13218;14/01/2030;0.973;3.472;9.189;0.244;1.803
13218;14/01/2030;2.862;3.008;5.138;0.235;1.397
13218;14/01/2030;0;-4.263;-2.592;0.208;6.762
13218;15/01/2030;0.523;2.201;2.573;0.348;2.502
13218;15/01/2030;0;2.315;8.137;0.814;5.678
13218;15/01/2030;0;-5.111;0.38;0.623;6.898
13218;16/01/2030;0.128;-5.308;-0.775;0.251;3.448
13218;16/01/2030;0;1.14;8.623;0.571;5.039
13218;16/01/2030;0.233;-0.949;2.142;0.316;3.449
13218;17/01/2030;0;-3.766;2.02;0.11;6.886
13218;17/01/2030;0;4.295;8.009;0.619;2.505
13218;17/01/2030;0.488;-0.295;1.127;0.456;3.317
13218;18/01/2030;0;-2.223;-1.468;0.516;2.671
13218;18/01/2030;1.748;4.756;8.405;0.263;0.994
13218;18/01/2030;0;-3.089;-0.006;0.249;2.773
13218;19/01/2030;0.071;-3.609;1.41;0.196;2.188
13218;19/01/2030;0;-3.902;-1.693;0.696;7.048
13218;19/01/2030;0;4.505;7.924;0.401;2.873
13218;20/01/2030;0;-5.754;-1.846;0.463;7.325
13218;20/01/2030;0;3.162;7.802;0.411;3.104
13218;20/01/2030;0;-2.133;0.849;0.195;2.95
13218;21/01/2030;1.19;1.558;5.926;0.352;1.596
13218;21/01/2030;0;-5.996;-0.441;0.158;2.936
13218;21/01/2030;0;-0.794;2.97;0.371;2.281
13218;22/01/2030;0.174;-0.663;7.713;0.444;4.965
13218;22/01/2030;0.824;-4.216;1.328;0.168;2.244
13218;22/01/2030;0;2.061;11.512;0.615;5.28
13218;23/01/2030;4.797;5.043;10.796;1.213;1.018
13218;23/01/2030;0.259;-2.866;3.539;0.177;3.092
13218;23/01/2030;0;7.004;12.577;1.387;2.341
13218;24/01/2030;4.75;6.98;10.551;0.564;1.32
13218;24/01/2030;4.57;1.543;3.438;0.189;1.399
13218;24/01/2030;0;0.774;7.302;0.932;5.673
13218;25/01/2030;1.067;4.826;8.941;0.511;2.135
13218;25/01/2030;4.589;-0.493;9.413;0.25;0.806
13218;25/01/2030;6.597;2.55;5.224;0.286;3.198
13218;26/01/2030;8.344;1.014;7.602;0.304;1.652
13218;26/01/2030;0.558;2.065;6.455;0.252;2.757
13218;26/01/2030;3.296;4.656;10.286;1.231;2.873
13218;27/01/2030;0;-0.609;7.095;0.559;7.546
13218;27/01/2030;0.641;6.55;8.512;0.334;1.642
13218;27/01/2030;2.569;4.219;7.588;0.574;1.765
13218;28/01/2030;4.012;2.621;5.268;0.229;3.511
13218;28/01/2030;4.534;4.231;7.927;0.802;6.091
13218;28/01/2030;1.172;4.821;7.368;0.721;5.429
13218;29/01/2030;4.564;0.515;5.21;0.503;2.333
13218;29/01/2030;0.071;-2.718;1.414;0.39;4.632
13218;29/01/2030;0;1.814;8.795;0.379;6.176
13218;30/01/2030;0;1.401;9.051;0.256;5.342
13218;30/01/2030;0.512;-7.206;-2.931;0.652;3.766
13218;30/01/2030;0;-0.045;3.837;0.377;5.558
13218;31/01/2030;1.632;5.994;13.289;0.279;1.723
13218;31/01/2030;0;-10.578;-4.051;0.247;4.89
13218;31/01/2030;0;-0.67;3.977;0.504;7.094
13218;01/02/2030;0;4.339;9.122;0.488;7.025
13218;01/02/2030;0;-5.192;-3.363;0.199;7.207
13218;01/02/2030;0;-1.047;5.298;0.634;8.768
13218;02/02/2030;1.549;0.42;5.617;0.371;1.557
13218;02/02/2030;1.807;0.635;2.524;0.246;2.571
13218;02/02/2030;0;0.795;6.854;0.451;7.832
13218;03/02/2030;0;0.767;9.76;0.83;6.571
13218;03/02/2030;14.075;3.276;5.113;0.212;0.761
13218;03/02/2030;0.284;4.791;8.829;0.379;4.432
13218;04/02/2030;5.768;2.386;10.05;0.562;1.881
13218;04/02/2030;0.948;7.337;10.099;0.554;4.244
13218;04/02/2030;6.417;2.809;4.529;0.288;1.411
13218;05/02/2030;6.068;5.42;10.684;0.443;1.385
13218;05/02/2030;3.596;7.512;9.352;0.669;1.798
13218;05/02/2030;2.049;7.359;8.861;0.753;1.794
13218;06/02/2030;1.384;2.532;7.557;0.781;4.339
13218;06/02/2030;8.425;2.531;10.211;0.508;5.244
13218;06/02/2030;5.092;0.024;7.991;0.28;4.664
13218;07/02/2030;1.021;-3.942;-0.601;0.42;5.968
13218;07/02/2030;0.539;0.336;6.845;0.701;7.546
13218;07/02/2030;0;2.505;8.841;0.683;2.137
13218;08/02/2030;0.338;7.175;9.467;0.465;0.989
13218;08/02/2030;1.032;3.069;10.033;0.281;1.764
13218;08/02/2030;0;-4.521;-0.434;0.3;7.771
13218;09/02/2030;2.683;-3.421;6.688;0.598;2.479
13218;09/02/2030;5.302;2.686;8.914;0.246;1.279
13218;09/02/2030;1.401;1.529;9.118;0.807;7.739
13218;10/02/2030;0;-0.666;6.575;0.228;2.542
13218;10/02/2030;0;2.811;7.627;0.945;9.201
13218;10/02/2030;6.546;4.026;7.765;0.805;5.781
13218;11/02/2030;3.136;4.865;8.879;0.239;1.651
13218;11/02/2030;2.15;1.539;6.821;0.327;1.571
13218;11/02/2030;0.187;4.854;10.142;0.236;1.771
13218;12/02/2030;1.566;1.92;8.174;0.651;4.536
13218;12/02/2030;3.258;3.722;8.09;0.995;7.395
