ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2024;0;-5.754;-2.318;0.615;5.705
13218;01/01/2024;0.348;0.692;5.704;0.189;1.28
13218;01/01/2024;0;6.905;8.308;0.863;3.371
13218;02/01/2024;0;-5.544;-1.375;0.199;5.853
13218;02/01/2024;4.743;-0.478;5.446;0.179;1.483
13218;02/01/2024;2.601;3.859;5.338;0.376;0.565
13218;03/01/2024;1.855;2.924;5.782;0.324;0.635
13218;03/01/2024;3.942;2.022;8.138;0.362;4.103
13218;03/01/2024;0.634;-1.53;0.716;0.158;1.66
13218;04/01/2024;0.076;-2.336;1.268;0.222;3.993
13218;04/01/2024;0;2.162;6.855;0.303;3.864
13218;04/01/2024;1.292;4.669;9.76;0.188;1.235
13218;05/01/2024;0;5.921;10.093;0.898;2.792
13218;05/01/2024;0;-5.486;-1.449;0.133;5.579
13218;05/01/2024;10.276;2.071;8.545;0.358;3.06
13218;06/01/2024;0;2.995;7.011;0.497;3.537
13218;06/01/2024;0.774;-7.458;-2.179;0.077;2.996
13218;06/01/2024;0;-0.082;4.393;0.204;2.551
13218;07/01/2024;1.508;3.266;7.765;0.357;1.995
13218;07/01/2024;0;-0.022;2.719;0.351;3.238
13218;07/01/2024;3.092;-11.358;-6.41;0.121;1.558
13218;08/01/2024;0.339;4.576;5.155;0.337;1.321
13218;08/01/2024;0;-12.367;-5.992;0;6.432
13218;08/01/2024;0;-0.205;2.229;0.333;2.504
13218;09/01/2024;0.076;-10.285;-6.855;0.187;6.784
13218;09/01/2024;2.218;2.199;8.687;0.52;1.276
13218;09/01/2024;0.133;-2.84;2.269;0.189;2.265
13218;10/01/2024;4.772;7.68;8.167;0.193;1.192
13218;10/01/2024;0;-3.697;-0.888;0.248;4.512
13218;10/01/2024;3.839;-9.223;-0.302;0.122;1.213
13218;11/01/2024;0;-3.546;-1.141;0.142;6.056
13218;11/01/2024;1.631;5.503;7.931;0.389;2.057
13218;11/01/2024;0.679;-5.09;0.841;0.063;4.074
13218;12/01/2024;0;-4.031;-1.043;0.07;6.276
13218;12/01/2024;1.72;4.808;6.852;0.246;0.929
13218;12/01/2024;0.044;-5.319;1.575;0.024;5.103
13218;13/01/2024;11.268;7.174;10.454;0.301;0.969
13218;13/01/2024;0;-5.737;-0.835;0.208;2.981
13218;13/01/2024;3.863;-3.327;0.935;0.151;1.811
13218;14/01/2024;0;-1.662;2.451;0.557;2.536
13218;14/01/2024;0.697;-3.384;0.859;0.101;3.072
13218;14/01/2024;2.852;6.169;8.807;0.74;3.378
13218;15/01/2024;0;-8.936;-2.211;0.177;5.818
13218;15/01/2024;0.258;5.206;6.102;0.471;2.984
13218;15/01/2024;0;-0.417;4.841;0.489;1.439
13218;16/01/2024;0;-7.514;-1.275;0.061;4.351
13218;16/01/2024;0.401;0.929;7.334;0.259;2.261
13218;16/01/2024;0.507;3.218;4.167;0.376;2.767
13218;17/01/2024;4.383;0.676;5.462;0.427;2.932
13218;17/01/2024;0;-9.791;-2.195;0.031;5.817
13218;17/01/2024;0;0.285;4.683;0.203;3.376
13218;18/01/2024;0;-1.603;2.604;0.288;6.035
13218;18/01/2024;0.131;-10.658;-2.95;0.075;4.101
13218;18/01/2024;3.088;6.67;12.18;0.226;0.589
13218;19/01/2024;0;-2.285;2.139;0.267;5.07
13218;19/01/2024;0.5;5.483;12.316;0.701;3.989
13218;19/01/2024;0.063;-7.996;-2.071;0.039;5.893
13218;20/01/2024;0;1.831;8.101;0.393;4.613
13218;20/01/2024;0;-1.894;1.371;0.193;4.327
13218;20/01/2024;0;-8.686;-1.482;0.028;6.278
13218;21/01/2024;0;-2.233;0.898;0.128;5.906
13218;21/01/2024;2.487;5.601;8.202;0.377;0.924
13218;21/01/2024;0;-7.962;-3.019;0.016;7.65
13218;22/01/2024;0;-7.962;-1.798;0.077;5.866
13218;22/01/2024;0;1.814;5.073;0.584;5.957
13218;22/01/2024;0;-3;0.049;0.055;7.082
13218;23/01/2024;0;-11.006;-3.745;0.058;6.495
13218;23/01/2024;0.071;0.349;2.792;0.499;2.893
13218;23/01/2024;0;-3.41;-0.181;0.233;2.556
13218;24/01/2024;0;-3.166;-0.056;0.227;4.755
13218;24/01/2024;0;1.671;5.24;0.406;3.485
13218;24/01/2024;0;-12.451;-4.406;0.083;5.334
13218;25/01/2024;0;-8.187;-1.69;0.149;3.903
13218;25/01/2024;0.513;-2.788;-0.678;0.18;1.612
13218;25/01/2024;0;-0.822;1.864;0.667;4.763
13218;26/01/2024;0.503;-1.887;-0.338;0.283;3.275
13218;26/01/2024;1.338;-2.213;-1.113;0.545;2.045
13218;26/01/2024;1.007;-10.359;0.637;0.169;1.911
13218;27/01/2024;0;-2.303;2.596;0.156;3.447
13218;27/01/2024;0.053;-4.085;0.16;0.214;8.24
13218;27/01/2024;0.163;-2.223;-0.257;0.262;4.63
13218;28/01/2024;0;-4.45;-1.652;0.154;5.748
13218;28/01/2024;0;-4.026;1.277;0.215;8.339
13218;28/01/2024;0.279;1.228;3.774;0.271;1.971
13218;29/01/2024;0.375;2.17;6.346;0.414;3.583
13218;29/01/2024;0;-1.111;2.221;0.191;6.203
13218;29/01/2024;0;-5.282;0.192;0.187;5.787
13218;30/01/2024;0.063;-5.339;-1.543;0.124;6.909
13218;30/01/2024;0.597;-2.236;4.746;0.231;2.672
13218;30/01/2024;0.166;1.363;3.17;0.528;4.617
13218;31/01/2024;0;-0.94;2.131;0.293;4.876
13218;31/01/2024;0;-2.003;2.032;0.333;7.288
13218;31/01/2024;0;-5.915;-2.24;0.094;7.728
13218;01/02/2024;0;-4.787;-1.631;0.327;7.026
13218;01/02/2024;1.636;-2.853;2.641;0.462;2.699
13218;01/02/2024;0;-2.121;0.095;0.339;5.198
13218;02/02/2024;0;-3.445;4.181;0.46;8.191
13218;02/02/2024;0.224;0.769;3.309;0.224;4.461
13218;02/02/2024;1.411;-3.634;0.193;0.226;4.631
13218;03/02/2024;1.382;0.256;6.342;0.487;5.396
13218;03/02/2024;3.277;4.287;9.956;0.231;2.401
13218;03/02/2024;0;-0.92;6.925;0.85;8.396
13218;04/02/2024;0.942;-0.255;5.554;0.517;6.578
13218;04/02/2024;0;-1.641;7.334;0.563;4.98
13218;04/02/2024;1.647;1.754;10.21;0.485;3.896
13218;05/02/2024;4.386;2.144;6.922;0.456;3.309
13218;05/02/2024;2.661;5.223;12.567;0.237;1.305
13218;05/02/2024;1.504;0.019;2.107;0.304;1.406
13218;06/02/2024;0;-2.443;1.288;0.332;7.436
13218;06/02/2024;0;7.679;13.165;0.784;5.965
13218;06/02/2024;0;4.725;8.446;0.222;5.392
13218;07/02/2024;15.156;7.919;10.56;0.351;0.809
13218;07/02/2024;0.495;10.194;13.112;0.426;2.868
