ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2047;0;-4.993;-0.868;0.097;1.824
13218;01/01/2047;2.932;9.375;12.151;0.217;0.579
13218;01/01/2047;0;-5.458;-2.02;0;5.829
13218;02/01/2047;0;-7.605;-3.237;0.013;4.087
13218;02/01/2047;0.349;-0.571;2.279;0.138;1.419
13218;02/01/2047;7.976;9.157;12.147;0.392;0.531
13218;03/01/2047;0;5.067;9.525;1.333;3.38
13218;03/01/2047;0;-7.037;-3.914;0;4.809
13218;03/01/2047;0;-4.809;1.08;0.443;5.193
13218;04/01/2047;0;-6.397;-4.645;0.756;5.93
13218;04/01/2047;3.489;4.079;8.797;0.807;1.627
13218;04/01/2047;0;-7.637;-2.912;0.156;4.012
13218;05/01/2047;0;-5.499;-0.01;0.291;2.391
13218;05/01/2047;0;-7.17;-2.467;0.18;4.669
13218;05/01/2047;2.24;3.316;6.863;0.411;3.064
13218;06/01/2047;0.275;2.519;6.068;0.306;3.359
13218;06/01/2047;0.201;-1.996;3.047;0.075;3.537
13218;06/01/2047;0;-3.001;-0.383;0.143;1.544
13218;07/01/2047;0.682;-0.107;6.041;0.204;3.013
13218;07/01/2047;0.811;3.67;4.394;0.176;2.16
13218;07/01/2047;0;0.793;7.245;0.34;1.607
13218;08/01/2047;0.822;3.939;6.96;0.34;1.24
13218;08/01/2047;2.213;3.705;8.31;0.499;1.466
13218;08/01/2047;2.535;5.262;8.823;0.169;1.178
13218;09/01/2047;10.42;7.164;9.203;0.245;1.363
13218;09/01/2047;1.801;2.012;2.467;0.29;0.78
13218;09/01/2047;0.113;0.372;6.911;0.283;1.814
13218;10/01/2047;7.698;0.038;4.629;0.231;1.043
13218;10/01/2047;3.442;5.818;6.04;0.263;1.752
13218;10/01/2047;0;1.977;2.053;0.362;2.032
13218;11/01/2047;3.106;1.258;3.347;0.482;0.631
13218;11/01/2047;2.642;-0.534;6.109;0.192;1.861
13218;11/01/2047;2.775;7.021;11.901;0.403;0.664
13218;12/01/2047;6.512;10.255;11.653;0.391;0.566
13218;12/01/2047;2.305;5.782;9.455;0.307;0.65
13218;12/01/2047;0.443;2.366;5.524;0.307;5.278
13218;13/01/2047;1.455;3.575;10.663;0.199;0.914
13218;13/01/2047;4.401;5.497;11.802;0.5;0.72
13218;13/01/2047;0;5.031;12.508;0.516;2.394
13218;14/01/2047;0.264;8.093;12.857;0.583;2.118
13218;14/01/2047;7.728;7.388;11.716;0.241;0.445
