ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
13218;01/01/2049;1.469;-0.658;2.568;0.242;1.285
13218;01/01/2049;0;0.129;2.451;0.291;2.095
13218;01/01/2049;1.361;10.015;13.466;0.543;2.474
13218;02/01/2049;12.226;7.685;14.337;0.237;0.692
13218;02/01/2049;1.327;0.896;2.533;0.249;2.203
13218;02/01/2049;0;0.711;3.461;0.261;3.024
13218;03/01/2049;0.164;1.378;9.713;1.078;4.073
13218;03/01/2049;0;4.163;12.15;1.203;2.878
13218;03/01/2049;3.291;-0.44;7.203;0.322;1.322
13218;04/01/2049;0;4.89;6.682;0.569;2.756
13218;04/01/2049;0;5.028;13.429;0.739;4.086
13218;04/01/2049;0;2.971;9.491;0.722;2.497
13218;05/01/2049;2.94;5.697;8.977;0.166;1.119
13218;05/01/2049;0.661;3.991;6.452;0.299;1.757
13218;05/01/2049;6.103;4.571;12.092;0.29;1.095
13218;06/01/2049;4.351;4.833;9.495;0.899;2.582
13218;06/01/2049;2.233;2.565;8.884;0.319;0.893
13218;06/01/2049;1.433;5.558;6.256;0.312;2.837
13218;07/01/2049;3.326;5.071;11.621;0.63;0.785
13218;07/01/2049;0.234;2.117;8.911;0.181;2.18
13218;07/01/2049;0;-3.539;0.902;0.539;4.619
13218;08/01/2049;0;-5.184;-1.497;0.413;6.072
13218;08/01/2049;0;2.551;6.919;0.607;2.907
13218;08/01/2049;0.566;-0.014;2.17;0.246;1.251
13218;09/01/2049;2.122;3.364;6.389;0.249;0.848
13218;09/01/2049;0;-6.386;-2.327;0.072;5.975
13218;09/01/2049;0;0.009;2.204;0.363;2.902
13218;10/01/2049;0;-2.711;2.497;0.13;5.129
13218;10/01/2049;0;3.008;5.474;0.121;3.016
13218;10/01/2049;0;-5.225;-2.751;0.183;5.115
13218;11/01/2049;0;-6.595;-1.623;0.215;3.469
13218;11/01/2049;9.437;-0.413;8.785;0.204;1.031
13218;11/01/2049;0.482;3.846;7.211;0.408;2.627
13218;12/01/2049;0.164;2.188;6.376;0.64;4.088
13218;12/01/2049;0;-4.203;-1.258;0.218;2.769
13218;12/01/2049;10.736;5.73;8.76;0.355;2.136
13218;13/01/2049;6.173;2.345;5.798;0.281;2.748
13218;13/01/2049;0.47;0.661;3.049;0.27;3.12
13218;13/01/2049;0.131;-4.345;0.408;0.171;2.287
13218;14/01/2049;0;-2.048;1.424;0.084;6.525
13218;14/01/2049;0;0.575;3.798;0.301;2.28
13218;14/01/2049;8.319;3.633;10.853;0.182;2.619
13218;15/01/2049;0.752;8.153;8.407;0.685;1.698
13218;15/01/2049;0;-1.501;1.115;0.229;3.273
13218;15/01/2049;0;-1.448;6.885;0.151;4.745
13218;16/01/2049;1.64;3.024;8.804;0.158;2.098
13218;16/01/2049;8.665;6.668;12.509;0.668;1.15
13218;16/01/2049;0.414;-2.805;2.396;0.173;4.793
13218;17/01/2049;0;-1.9;1.253;0.139;2.974
13218;17/01/2049;10.753;4.062;8.771;0.494;1.206
13218;17/01/2049;4.106;4.218;8.455;0.631;1.791
13218;18/01/2049;0;1.798;5.097;0.969;4.489
13218;18/01/2049;0.422;0.023;2.899;0.201;2.152
13218;18/01/2049;9.033;5.176;8.58;0.195;1.009
13218;19/01/2049;7.406;5.525;10.941;0.328;1.582
13218;19/01/2049;3.818;-0.111;6.636;0.238;1.506
13218;19/01/2049;0;5.389;11.815;0.397;3.249
13218;20/01/2049;4.454;8.323;11.397;0.438;1.361
13218;20/01/2049;8.505;8.497;13.584;0.408;2.483
13218;20/01/2049;1.11;4.68;9.515;0.199;3.275
13218;21/01/2049;10.169;6.835;8.726;0.248;0.947
13218;21/01/2049;3.936;5.406;9.608;0.383;2.889
13218;21/01/2049;1.779;8.489;16.54;1.085;5.423
13218;22/01/2049;2.617;6.107;9.471;0.956;1.4
13218;22/01/2049;3.826;7.004;9.7;0.361;4.523
